latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
10.02126,-7.57311,325.6,1.26,1.11,2025-03-11,1444,A,78,6.1NRT,298.74,20.2,D
6.16828,-4.69325,349.59,1.03,1.01,2025-03-11,1444,A,95,6.1NRT,298.69,54.75,D
9.7389,-10.27371,323.85,1.99,1.38,2025-03-11,1444,A,72,6.1NRT,297.92,27.43,D
6.15974,-4.81202,313.16,1.03,1.02,2025-03-11,1444,A,55,6.1NRT,290.95,5.09,D
9.79883,-10.28425,342.8,1.99,1.38,2025-03-11,1444,A,90,6.1NRT,298.41,99.12,D
6.1584,-4.82109,318.33,1.03,1.02,2025-03-11,1444,A,71,6.1NRT,294.64,9.82,D
9.79501,-10.27269,328.52,1.98,1.37,2025-03-11,1444,A,78,6.1NRT,297.89,42.27,D
6.50404,-2.51004,319.98,1.05,1.02,2025-03-11,1444,A,51,6.1NRT,299.35,8.76,D
9.79205,-10.29007,325.57,1.99,1.38,2025-03-11,1444,A,51,6.1NRT,297.54,31.93,D
6.15788,-4.88602,321.72,1.04,1.02,2025-03-11,1444,A,75,6.1NRT,295.06,11.6,D
9.88994,-10.62584,336.04,2.11,1.41,2025-03-11,1444,A,85,6.1NRT,299,72.43,D
6.51301,-2.51136,321.28,1.05,1.02,2025-03-11,1444,A,72,6.1NRT,298.08,9.85,D
11.17515,-2.28824,333.04,1.18,1.08,2025-03-11,1444,A,70,6.1NRT,314.03,14.62,D
6.38367,-3.40799,320.74,1,1,2025-03-11,1444,A,73,6.1NRT,295.32,11.54,D
10.00927,-10.46612,323.82,2.04,1.39,2025-03-11,1444,A,71,6.1NRT,297.65,24.22,D
6.59057,-2.03417,316.93,1.09,1.04,2025-03-11,1444,A,67,6.1NRT,291.9,9.86,D
6.13152,-5.24951,322.48,1.07,1.03,2025-03-11,1444,A,77,6.1NRT,284.98,18.18,D
9.91321,-11.50661,325.1,2.48,1.52,2025-03-11,1444,A,73,6.1NRT,297.05,48.78,D
6.54791,-2.45998,326.93,1.05,1.02,2025-03-11,1444,A,80,6.1NRT,298,18.14,D
10.19517,-9.89481,325.5,1.82,1.32,2025-03-11,1444,A,73,6.1NRT,295.3,32.93,D
6.25313,-4.4863,317.72,1.02,1.01,2025-03-11,1444,A,70,6.1NRT,297.94,7.83,D
9.87358,-11.82022,344.49,2.63,1.56,2025-03-11,1444,A,91,6.1NRT,297.04,170,D
9.88699,-11.82345,320.24,2.63,1.56,2025-03-11,1444,A,63,6.1NRT,296.73,33.69,D
6.57466,-2.60197,315.44,1.04,1.02,2025-03-11,1444,A,53,6.1NRT,296.67,5.99,D
10.16458,-10.22931,342.02,1.94,1.36,2025-03-11,1444,A,85,6.1NRT,293.65,95.15,D
10.2342,-10.37165,333.65,1.98,1.37,2025-03-11,1444,A,74,6.1NRT,297.52,62.71,D
6.47914,-3.26643,315.04,1.01,1,2025-03-11,1444,A,62,6.1NRT,295.47,5.65,D
12.34264,2.63618,327.74,2.83,1.61,2025-03-11,1444,A,34,6.1NRT,290.05,67.09,D
10.49281,-10.88848,335.74,2.15,1.43,2025-03-11,1444,A,84,6.1NRT,302.45,69.04,D
6.2831,-4.60687,341.15,1.02,1.01,2025-03-11,1444,A,91,6.1NRT,300.58,35.92,D
10.48967,-10.90721,324.42,2.16,1.43,2025-03-11,1444,A,61,6.1NRT,300.43,27.97,D
11.12602,-10.7138,340.5,2.03,1.39,2025-03-11,1446,A,87,6.1NRT,304.76,72.66,D
6.28177,-4.61581,338.05,1.02,1.01,2025-03-11,1444,A,89,6.1NRT,299.78,30.75,D
11.11768,-10.71726,335.69,2.03,1.39,2025-03-11,1446,A,83,6.1NRT,304.05,51.71,D
6.3508,-4.20861,316.64,1.01,1,2025-03-11,1444,A,58,6.1NRT,296.58,7.69,D
11.62209,-10.69117,327.01,1.98,1.37,2025-03-11,1446,A,63,6.1NRT,305.38,21.81,D
11.35108,-13.1266,327.47,3.13,1.68,2025-03-11,1446,A,69,6.1NRT,304.12,72.98,D
6.31434,-4.45647,318.69,1.01,1.01,2025-03-11,1444,A,52,6.1NRT,298.62,7.48,D
11.35722,-13.10614,321.48,3.11,1.67,2025-03-11,1446,A,42,6.1NRT,303.83,38.85,D
6.31303,-4.46537,320.35,1.01,1.01,2025-03-11,1444,A,72,6.1NRT,298.28,8.52,D
11.35213,-13.13423,323.11,3.13,1.68,2025-03-11,1446,A,56,6.1NRT,303.78,46.08,D
12.35917,-10.36501,367.58,1.81,1.32,2025-03-11,1446,A,0,6.1NRT,308.01,209.41,D
6.29724,-4.5724,323.89,1.02,1.01,2025-03-11,1444,A,73,6.1NRT,300.97,13.52,D
12.35654,-10.3809,329.99,1.81,1.32,2025-03-11,1446,A,60,6.1NRT,308.37,21.31,D
6.70174,-2.03736,315.79,1.09,1.04,2025-03-11,1444,A,34,6.1NRT,294.18,5.18,D
12.12384,-11.84647,330.4,2.39,1.49,2025-03-11,1446,A,72,6.1NRT,308.21,44.75,D
6.7095,-2.04831,347.45,1.09,1.04,2025-03-11,1444,A,94,6.1NRT,296.89,54.87,D
12.13677,-11.84915,328.52,2.39,1.49,2025-03-11,1446,A,68,6.1NRT,309.32,36.83,D
12.12584,-11.83076,327.25,2.38,1.49,2025-03-11,1446,A,63,6.1NRT,307.09,32.84,D
6.6577,-2.46945,319.16,1.05,1.03,2025-03-11,1444,A,71,6.1NRT,297.73,9.35,D
12.51701,-9.62897,332.38,1.58,1.24,2025-03-11,1446,A,71,6.1NRT,306.56,25.2,D
6.3322,-4.71178,323.39,1.03,1.01,2025-03-11,1444,A,76,6.1NRT,297.37,12.79,D
12.13871,-11.83358,328.72,2.38,1.49,2025-03-11,1446,A,68,6.1NRT,307.65,38.57,D
6.16592,-5.87719,319.74,1.13,1.06,2025-03-11,1444,A,72,6.1NRT,295.07,13.71,D
12.47749,-9.93317,332.23,1.67,1.27,2025-03-11,1446,A,72,6.1NRT,307.17,24.54,D
6.61711,-2.88254,312.33,1.03,1.01,2025-03-11,1444,A,30,6.1NRT,291.74,4.59,D
12.47506,-9.94772,342.69,1.67,1.27,2025-03-11,1446,A,87,6.1NRT,306.52,59.38,D
12.25915,-11.44209,325.84,2.2,1.44,2025-03-11,1446,A,57,6.1NRT,307.47,22.75,D
6.38965,-4.44632,336.26,1.01,1.01,2025-03-11,1444,A,87,6.1NRT,299.6,28.2,D
12.2961,-11.76283,327.79,2.33,1.48,2025-03-11,1446,A,59,6.1NRT,310.26,23.74,D
12.60365,-10.75391,329.99,1.91,1.35,2025-03-11,1446,A,65,6.1NRT,310.05,21.43,D
6.4024,-4.42103,328.56,1.01,1.01,2025-03-11,1444,A,81,6.1NRT,298.89,18.22,D
13.6513,-4.35821,338.58,1.03,1.01,2025-03-11,1446,A,79,6.1NRT,312.27,21.15,D
6.40109,-4.4299,333.33,1.01,1.01,2025-03-11,1444,A,85,6.1NRT,299.32,24.14,D
12.94395,-9.75652,334.12,1.59,1.24,2025-03-11,1446,A,72,6.1NRT,309.8,26.75,D
12.94168,-9.7706,343.13,1.59,1.24,2025-03-11,1446,A,86,6.1NRT,309.63,55.25,D
6.36682,-4.66186,380.64,1.02,1.01,2025-03-11,1444,A,100,6.1NRT,301.01,150.63,D
12.94593,-9.76204,342.14,1.59,1.24,2025-03-11,1446,A,85,6.1NRT,309.89,51.28,D
6.25654,-5.46401,324.89,1.09,1.04,2025-03-11,1444,A,77,6.1NRT,295.63,17.87,D
12.94357,-9.77608,333.23,1.59,1.24,2025-03-11,1446,A,70,6.1NRT,309.31,23.88,D
6.42526,-4.38818,317.28,1.01,1,2025-03-11,1444,A,63,6.1NRT,297.12,7.44,D
13.71335,-5.14954,340.69,1,1,2025-03-11,1446,A,67,6.1NRT,301.83,21.61,D
6.38719,-4.6466,370.15,1.02,1.01,2025-03-11,1444,A,100,6.1NRT,299.75,108.09,D
13.71205,-5.15852,345.09,1,1,2025-03-11,1446,A,88,6.1NRT,311.02,29.4,D
6.38587,-4.65557,357.51,1.02,1.01,2025-03-11,1444,A,98,6.1NRT,299.2,70.23,D
13.72342,-5.14191,341.08,1,1,2025-03-11,1446,A,73,6.1NRT,307.07,20.94,D
6.68787,-2.64302,328.94,1.04,1.02,2025-03-11,1444,A,82,6.1NRT,298.41,20.45,D
12.93328,-10.59279,330.75,1.83,1.33,2025-03-11,1446,A,65,6.1NRT,310.55,23.2,D
6.68656,-2.65215,329.05,1.04,1.02,2025-03-11,1444,A,82,6.1NRT,298.07,20.79,D
13.13815,-9.63043,338.87,1.54,1.22,2025-03-11,1446,A,80,6.1NRT,308.99,41.9,D
6.5946,-3.28911,320.67,1.01,1,2025-03-11,1444,A,72,6.1NRT,297.36,8.43,D
13.13593,-9.64414,336.22,1.55,1.23,2025-03-11,1446,A,76,6.1NRT,308.38,34.96,D
6.40133,-4.6121,332.33,1.02,1.01,2025-03-11,1444,A,84,6.1NRT,298.45,22.68,D
13.14883,-9.6323,329.94,1.54,1.22,2025-03-11,1446,A,59,6.1NRT,309.19,17.67,D
6.70342,-2.59847,318.31,1.04,1.02,2025-03-11,1444,A,69,6.1NRT,298.11,8.55,D
13.14662,-9.64608,328.19,1.55,1.23,2025-03-11,1446,A,40,6.1NRT,307.51,14.26,D
6.47139,-4.19637,317.41,1,1,2025-03-11,1444,A,65,6.1NRT,297.94,7.51,D
13.14124,-9.6363,341.5,1.54,1.22,2025-03-11,1446,A,84,6.1NRT,309.78,50.25,D
14.04733,-5.45531,335.96,1,1,2025-03-11,1446,A,78,6.1NRT,310.68,18.22,D
6.40623,-4.64032,381.61,1.02,1.01,2025-03-11,1444,A,100,6.1NRT,299.41,154.5,D
14.04602,-5.46428,332.33,1,1,2025-03-11,1446,A,71,6.1NRT,308.92,12.59,D
6.40491,-4.64927,331.45,1.02,1.01,2025-03-11,1444,A,84,6.1NRT,297.06,21.03,D
14.39443,-4.45326,332.28,1.03,1.02,2025-03-11,1446,A,60,6.1NRT,312.34,13.35,D
6.40359,-4.65825,325.08,1.02,1.01,2025-03-11,1444,A,78,6.1NRT,298.06,14.03,D
14.39311,-4.46253,331.1,1.03,1.01,2025-03-11,1446,A,49,6.1NRT,310.88,11.78,D
6.70708,-2.63645,318.07,1.04,1.02,2025-03-11,1444,A,69,6.1NRT,297.72,8.37,D
14.37202,-4.61036,355.5,1.02,1.01,2025-03-11,1446,A,96,6.1NRT,315.08,55.86,D
6.70576,-2.64563,342.21,1.04,1.02,2025-03-11,1444,A,91,6.1NRT,298.83,41.85,D
14.3707,-4.61956,362.05,1.02,1.01,2025-03-11,1446,A,100,6.1NRT,315.49,73.54,D
6.60322,-3.35362,315.54,1.01,1,2025-03-11,1444,A,59,6.1NRT,295.94,6.18,D
14.38359,-4.60946,330.35,1.02,1.01,2025-03-11,1446,A,52,6.1NRT,312.31,11.53,D
6.42657,-4.62506,332.71,1.02,1.01,2025-03-11,1444,A,85,6.1NRT,297.03,23.12,D
14.38229,-4.61867,329.11,1.02,1.01,2025-03-11,1446,A,40,6.1NRT,312.48,9.79,D
6.63553,-3.33782,318.69,1.01,1,2025-03-11,1444,A,64,6.1NRT,295.63,9.44,D
13.04455,-13.12619,331.55,2.88,1.62,2025-03-11,1446,A,69,6.1NRT,307.44,58.06,D
13.46438,-11.05771,332.57,1.95,1.36,2025-03-11,1446,A,67,6.1NRT,313.63,22.83,D
6.50219,-4.2524,327.08,1.01,1,2025-03-11,1444,A,79,6.1NRT,295.61,17.56,D
14.57774,-4.1381,335.96,1.06,1.03,2025-03-11,1446,A,73,6.1NRT,314.4,17.96,D
6.44441,-4.64326,318.32,1.02,1.01,2025-03-11,1444,A,55,6.1NRT,296.17,7,D
13.73914,-9.77758,346.39,1.54,1.22,2025-03-11,1446,A,88,6.1NRT,310.64,61.75,D
6.50449,-4.29787,317.01,1.01,1,2025-03-11,1444,A,60,6.1NRT,296.69,6.37,D
14.67646,-4.22742,345.78,1.05,1.02,2025-03-11,1446,A,88,6.1NRT,306.12,42.11,D
6.35718,-5.35056,313.37,1.07,1.03,2025-03-11,1444,A,34,6.1NRT,292.36,4.52,D
14.67513,-4.23689,348.16,1.05,1.02,2025-03-11,1446,A,90,6.1NRT,309.3,47.2,D
6.4855,-4.54892,325.5,1.02,1.01,2025-03-11,1444,A,77,6.1NRT,296.85,16.02,D
14.58956,-4.84054,333.37,1.02,1.01,2025-03-11,1446,A,70,6.1NRT,311.76,15.1,D
6.48419,-4.55783,329.16,1.02,1.01,2025-03-11,1444,A,81,6.1NRT,296.76,20.12,D
14.58825,-4.84967,335.21,1.01,1.01,2025-03-11,1446,A,74,6.1NRT,313.43,18.07,D
6.8316,-2.2242,318.92,1.08,1.04,2025-03-11,1444,A,69,6.1NRT,296.03,10.98,D
13.65321,-10.92389,335.16,1.89,1.34,2025-03-11,1446,A,73,6.1NRT,315.44,25.36,D
6.52959,-4.31066,320.41,1.01,1,2025-03-11,1444,A,70,6.1NRT,299.34,9.44,D
12.87852,-15.38654,324.81,4.38,1.93,2025-03-11,1446,A,43,6.1NRT,298.26,93.59,D
6.4883,-4.71408,315.32,1.02,1.01,2025-03-11,1444,A,35,6.1NRT,290.42,6.55,D
14.63705,-4.69788,339.19,1.02,1.01,2025-03-11,1446,A,81,6.1NRT,311.58,23.9,D
6.47769,-4.7861,325.83,1.03,1.01,2025-03-11,1444,A,78,6.1NRT,295.48,14.87,D
14.3968,-6.34571,336.91,1.02,1.01,2025-03-11,1446,A,73,6.1NRT,313.61,14.17,D
6.43551,-5.1339,318.2,1.05,1.02,2025-03-11,1444,A,43,6.1NRT,298.14,6.58,D
14.64761,-4.69574,329.58,1.02,1.01,2025-03-11,1446,A,57,6.1NRT,311.41,10.79,D
6.77712,-2.92755,327.38,1.03,1.01,2025-03-11,1444,A,80,6.1NRT,295.12,19.23,D
14.70057,-4.44808,337.38,1.04,1.02,2025-03-11,1446,A,77,6.1NRT,307.61,24.84,D
6.57589,-4.31435,319.52,1.01,1,2025-03-11,1444,A,67,6.1NRT,298.71,8.23,D
14.69926,-4.45742,328.79,1.04,1.02,2025-03-11,1446,A,44,6.1NRT,308.24,12.21,D
6.4561,-5.18045,321.71,1.06,1.03,2025-03-11,1444,A,71,6.1NRT,298.64,11.36,D
12.88241,-15.39124,326.14,4.38,1.93,2025-03-11,1446,A,53,6.1NRT,298.56,109.08,D
6.60906,-4.21108,322.59,1,1,2025-03-11,1444,A,73,6.1NRT,298.29,11.57,D
14.71972,-4.44143,370.64,1.04,1.02,2025-03-11,1446,A,100,6.1NRT,308.06,107.66,D
14.71841,-4.45077,385.5,1.04,1.02,2025-03-11,1446,A,100,6.1NRT,313.15,169.69,D
6.60776,-4.21991,318.12,1,1,2025-03-11,1444,A,50,6.1NRT,298.17,7.06,D
14.71184,-4.49742,334.21,1.03,1.02,2025-03-11,1446,A,71,6.1NRT,307.34,19.98,D
6.45813,-5.22826,321.31,1.06,1.03,2025-03-11,1444,A,70,6.1NRT,298.57,10.78,D
14.71053,-4.50673,334.21,1.03,1.02,2025-03-11,1446,A,71,6.1NRT,308.27,20.18,D
6.77158,-3.15525,334.8,1.01,1.01,2025-03-11,1444,A,86,6.1NRT,291.17,29.22,D
14.72864,-4.44277,338.99,1.04,1.02,2025-03-11,1446,A,80,6.1NRT,308.24,26.84,D
6.95732,-1.98447,324.07,1.11,1.05,2025-03-11,1444,A,59,6.1NRT,299.1,13.6,D
14.72732,-4.45212,363.68,1.04,1.02,2025-03-11,1446,A,100,6.1NRT,313.84,85.08,D
6.95596,-1.99406,332.9,1.1,1.05,2025-03-11,1444,A,84,6.1NRT,299.34,25.97,D
14.71943,-4.50808,336.39,1.03,1.02,2025-03-11,1446,A,76,6.1NRT,309.8,23.73,D
6.60297,-4.43606,373.11,1.01,1.01,2025-03-11,1444,A,100,6.1NRT,298.85,119.92,D
14.77517,-4.51359,369.72,1.03,1.02,2025-03-11,1446,A,100,6.1NRT,308.48,104.66,D
6.60166,-4.44492,320.01,1.01,1.01,2025-03-11,1444,A,63,6.1NRT,296.93,8.66,D
14.77387,-4.52291,340.03,1.03,1.02,2025-03-11,1446,A,82,6.1NRT,307.84,29.01,D
7.58781,2.49983,339.27,2.31,1.47,2025-03-11,1444,A,88,6.1NRT,299.53,93.62,D
14.78408,-4.51494,347.35,1.03,1.02,2025-03-11,1446,A,90,6.1NRT,311.14,43.23,D
6.98914,-1.95909,317.37,1.11,1.05,2025-03-11,1444,A,14,6.1NRT,292.18,7.3,D
14.78277,-4.52426,338.05,1.03,1.02,2025-03-11,1446,A,79,6.1NRT,309.16,25.55,D
14.85039,-4.49639,360.7,1.04,1.02,2025-03-11,1446,A,100,6.1NRT,310.86,76.37,D
6.95691,-2.24823,332.38,1.08,1.04,2025-03-11,1444,A,84,6.1NRT,295.32,24.2,D
14.84906,-4.50572,345.4,1.04,1.02,2025-03-11,1446,A,88,6.1NRT,310.1,39.29,D
6.69372,-4.06188,318.2,1,1,2025-03-11,1444,A,63,6.1NRT,295.65,7.54,D
14.85891,-4.57004,328.45,1.03,1.01,2025-03-11,1446,A,50,6.1NRT,308.76,12.91,D
6.59503,-4.73595,327.54,1.02,1.01,2025-03-11,1444,A,79,6.1NRT,300.76,16.29,D
13.56457,-13.20189,328.79,2.86,1.61,2025-03-11,1446,A,58,6.1NRT,308.56,42.41,D
6.13779,-7.80756,319.86,1.49,1.21,2025-03-11,1444,A,53,6.1NRT,298.25,16.01,D
13.56013,-13.22716,327.2,2.87,1.62,2025-03-11,1446,A,42,6.1NRT,308.39,32.82,D
6.93607,-2.46251,316.3,1.06,1.03,2025-03-11,1444,A,60,6.1NRT,295.01,6.81,D
13.40905,-14.07814,327,3.37,1.73,2025-03-11,1446,A,38,6.1NRT,306.63,58.79,D
6.13238,-7.81325,322.69,1.49,1.21,2025-03-11,1444,A,73,6.1NRT,298.42,21.19,D
13.56907,-13.20951,331.05,2.86,1.61,2025-03-11,1446,A,66,6.1NRT,308.41,55.17,D
7.02769,-2.01094,331.79,1.1,1.05,2025-03-11,1444,A,83,6.1NRT,297.16,26.57,D
13.89269,-14.46069,332.71,3.53,1.77,2025-03-11,1446,A,66,6.1NRT,306.72,82.41,D
6.66486,-4.52437,333.33,1.01,1.01,2025-03-11,1444,A,84,6.1NRT,297.09,24.14,D
13.88902,-14.4674,337.75,3.53,1.77,2025-03-11,1446,A,78,6.1NRT,306.75,128.5,D
6.66355,-4.53325,324.4,1.01,1.01,2025-03-11,1444,A,75,6.1NRT,295.92,12.91,D
6.42273,-6.14073,320.23,1.16,1.07,2025-03-11,1444,A,70,6.1NRT,293.17,12.2,D
7.0818,-1.82872,321.04,1.13,1.06,2025-03-11,1444,A,71,6.1NRT,295.73,12.91,D
6.59109,-5.33119,315.99,1.07,1.03,2025-03-11,1444,A,54,6.1NRT,297.22,5.86,D
6.80299,-3.94999,319.62,1,1,2025-03-11,1444,A,68,6.1NRT,298.17,8.89,D
6.48366,-6.11896,312.95,1.16,1.07,2025-03-11,1444,A,15,6.1NRT,291.13,6.21,D
6.48815,-6.12521,315.14,1.16,1.07,2025-03-11,1444,A,53,6.1NRT,291.38,8.86,D
7.72466,2.44813,331,2.3,1.47,2025-03-11,1444,A,80,6.1NRT,296.58,58.01,D
6.84814,-3.96248,326.23,1,1,2025-03-11,1444,A,78,6.1NRT,297.58,15.66,D
6.84685,-3.97126,319.04,1,1,2025-03-11,1444,A,68,6.1NRT,297.14,8.41,D
6.19131,-8.30097,315.98,1.62,1.25,2025-03-11,1444,A,65,6.1NRT,297.17,15.03,D
7.03445,-2.7368,317.35,1.04,1.02,2025-03-11,1444,A,59,6.1NRT,295.17,8.84,D
6.9939,-3.08171,322.14,1.02,1.01,2025-03-11,1444,A,72,6.1NRT,295.04,14.18,D
6.86761,-4.13597,322.15,1,1,2025-03-11,1444,A,73,6.1NRT,295.66,13.55,D
7.03984,-3.03089,326.02,1.02,1.01,2025-03-11,1444,A,78,6.1NRT,290.49,18.19,D
7.16108,-2.30636,315.78,1.08,1.04,2025-03-11,1444,A,52,6.1NRT,295.48,5.12,D
7.21224,-2.01011,321.85,1.11,1.05,2025-03-11,1444,A,52,6.1NRT,300.06,10.01,D
7.16614,-2.33614,323,1.07,1.03,2025-03-11,1444,A,69,6.1NRT,298.28,14.18,D
6.67202,-5.71494,318.61,1.1,1.05,2025-03-11,1444,A,58,6.1NRT,298.79,8.31,D
6.64882,-5.9312,327.06,1.13,1.06,2025-03-11,1444,A,78,6.1NRT,289.89,21.03,D
6.92381,-4.14189,316.44,1,1,2025-03-11,1444,A,56,6.1NRT,296.2,7.05,D
7.82051,1.89869,336.22,2.09,1.41,2025-03-11,1444,A,81,6.1NRT,297.15,71.88,D
6.96483,-4.24371,317.96,1,1,2025-03-11,1444,A,62,6.1NRT,296.94,7.03,D
6.96354,-4.25252,318.66,1,1,2025-03-11,1444,A,66,6.1NRT,295.64,7.97,D
7.82497,1.91138,325.67,2.09,1.41,2025-03-11,1444,A,73,6.1NRT,296.42,31.8,D
7.24176,-2.44903,317.49,1.07,1.03,2025-03-11,1444,A,59,6.1NRT,296.33,7.83,D
6.75956,-5.74385,325.95,1.1,1.05,2025-03-11,1444,A,62,6.1NRT,299.33,16.09,D
7.05009,-3.90603,314.68,1,1,2025-03-11,1444,A,53,6.1NRT,292.44,6,D
7.31735,-2.17909,321.1,1.09,1.04,2025-03-11,1444,A,40,6.1NRT,298.71,10.22,D
7.23406,-2.7597,318.32,1.04,1.02,2025-03-11,1444,A,65,6.1NRT,297.65,7.46,D
7.18295,-3.17661,345.54,1.02,1.01,2025-03-11,1444,A,93,6.1NRT,297.89,45.62,D
7.30685,-2.38179,324.28,1.07,1.03,2025-03-11,1444,A,74,6.1NRT,296.85,11.72,D
6.99336,-4.68017,338.42,1.02,1.01,2025-03-11,1444,A,88,6.1NRT,296.81,33.97,D
6.99204,-4.6891,322.74,1.02,1.01,2025-03-11,1444,A,73,6.1NRT,297.81,12.98,D
7.0022,-4.68151,334.26,1.02,1.01,2025-03-11,1444,A,85,6.1NRT,296.46,26.95,D
7.00088,-4.69044,329.21,1.02,1.01,2025-03-11,1444,A,81,6.1NRT,297.8,19.9,D
7.34101,-3.04716,316.25,1.03,1.01,2025-03-11,1444,A,41,6.1NRT,295.67,6.54,D
7.20863,-4.08549,320.58,1,1,2025-03-11,1444,A,71,6.1NRT,297.07,10.55,D
7.21868,-4.07801,335.56,1,1,2025-03-11,1444,A,86,6.1NRT,297.18,28.37,D
7.38042,-3.02529,314.24,1.03,1.01,2025-03-11,1444,A,47,6.1NRT,293.25,5.35,D
7.20044,-4.26409,318.61,1,1,2025-03-11,1444,A,67,6.1NRT,298.11,9.12,D
7.37629,-3.11661,318.54,1.02,1.01,2025-03-11,1444,A,49,6.1NRT,294.86,9.16,D
7.23366,-4.09822,337.16,1,1,2025-03-11,1444,A,87,6.1NRT,297.52,30.94,D
7.23237,-4.107,319.31,1,1,2025-03-11,1444,A,69,6.1NRT,297.24,9.22,D
7.38515,-3.11791,346.75,1.02,1.01,2025-03-11,1444,A,93,6.1NRT,296.27,49.41,D
7.286,-3.8007,316.87,1,1,2025-03-11,1444,A,63,6.1NRT,291.9,7.74,D
7.31551,-3.92848,318.93,1,1,2025-03-11,1444,A,50,6.1NRT,298.94,8.67,D
7.35481,-3.78162,313.92,1,1,2025-03-11,1444,A,44,6.1NRT,292.58,5.87,D
7.34162,-3.99521,318.64,1,1,2025-03-11,1444,A,56,6.1NRT,299.24,7.27,D
7.3568,-3.95258,323.99,1,1,2025-03-11,1444,A,76,6.1NRT,298.04,12.98,D
7.35552,-3.96137,321.52,1,1,2025-03-11,1444,A,72,6.1NRT,297.07,10.36,D
7.71947,-2.33709,320.41,1.09,1.04,2025-03-11,1444,A,47,6.1NRT,297.52,8.25,D
7.72418,-2.43491,323.33,1.08,1.04,2025-03-11,1444,A,71,6.1NRT,300.59,12.55,D
7.64824,-3.09272,325.72,1.03,1.01,2025-03-11,1444,A,77,6.1NRT,297.82,15.53,D
7.66078,-3.13138,340.54,1.02,1.01,2025-03-11,1444,A,89,6.1NRT,298.41,36.16,D
7.31991,-5.46212,325.63,1.06,1.03,2025-03-11,1444,A,0,6.1NRT,299.72,16.4,D
7.68013,-3.13063,343.6,1.02,1.01,2025-03-11,1444,A,91,6.1NRT,297.99,42.48,D
7.67368,-3.17576,318.33,1.02,1.01,2025-03-11,1444,A,53,6.1NRT,298.02,8.66,D
7.72579,-3.12815,322.53,1.03,1.01,2025-03-11,1444,A,67,6.1NRT,298.81,11.19,D
7.73337,-3.13847,337.92,1.02,1.01,2025-03-11,1444,A,87,6.1NRT,298.26,32.08,D
7.38808,-5.62219,323.79,1.08,1.04,2025-03-11,1444,A,75,6.1NRT,299.69,13.7,D
8.43086,1.72836,325.42,2.07,1.4,2025-03-11,1444,A,66,6.1NRT,295.3,24.59,D
7.88975,-2.30548,340.3,1.09,1.04,2025-03-11,1444,A,88,6.1NRT,301,36.53,D
7.41446,-5.6328,330.45,1.08,1.04,2025-03-11,1444,A,82,6.1NRT,300.93,20.99,D
7.72849,-3.69045,318.01,1,1,2025-03-11,1444,A,64,6.1NRT,298.95,7.27,D
7.73728,-3.69175,335.29,1,1,2025-03-11,1444,A,86,6.1NRT,299.26,27.41,D
7.67078,-5.7676,333.84,1.08,1.04,2025-03-11,1444,A,85,6.1NRT,298.28,27.54,D
7.66934,-5.77713,331.2,1.09,1.04,2025-03-11,1444,A,83,6.1NRT,298.15,24.05,D
7.20376,-8.83113,327.06,1.71,1.28,2025-03-11,1444,A,82,6.1NRT,298.73,39.62,D
7.20133,-8.84632,326.89,1.71,1.28,2025-03-11,1444,A,82,6.1NRT,298.07,39.57,D
7.28958,-8.50357,319.59,1.61,1.25,2025-03-11,1444,A,74,6.1NRT,298.39,18.99,D
3.38393,103.40321,308.97,1.02,1.01,2025-03-11,1429,T,76,6.1NRT,293.65,6.4,N
7.86537,99.3627,306.64,1.46,1.19,2025-03-11,1431,T,69,6.1NRT,291.25,8.99,N
8.83146,99.18657,304.66,1.45,1.19,2025-03-11,1431,T,61,6.1NRT,288.84,7.56,N
11.5139,104.29945,300.32,1.09,1.04,2025-03-11,1431,T,25,6.1NRT,280.46,3.58,N
13.58763,106.77211,305.63,1.62,1.25,2025-03-11,1431,T,65,6.1NRT,286.76,10.64,N
13.7761,107.29517,300.77,1.78,1.31,2025-03-11,1431,T,22,6.1NRT,286.99,5.75,N
13.17913,101.32984,304,1.02,1.01,2025-03-11,1431,T,52,6.1NRT,285.63,6.38,N
13.77269,105.65166,300.52,1.36,1.15,2025-03-11,1431,T,28,6.1NRT,273.31,5.74,N
13.92505,106.71913,305.8,1.62,1.25,2025-03-11,1431,T,51,6.1NRT,287.49,12.1,N
13.92327,106.70447,305.84,1.62,1.25,2025-03-11,1431,T,39,6.1NRT,288.1,12.84,N
14.08063,106.58359,305.8,1.59,1.24,2025-03-11,1431,T,66,6.1NRT,284.72,12.05,N
13.60133,102.30154,302.24,1,1,2025-03-11,1431,T,48,6.1NRT,282.52,3.22,N
13.59012,102.22038,305.1,1,1,2025-03-11,1431,T,63,6.1NRT,280.1,5.26,N
14.97242,101.49075,301.11,1,1,2025-03-11,1433,T,38,6.1NRT,285.16,3.62,N
14.96603,101.44533,312.16,1,1,2025-03-11,1433,T,81,6.1NRT,287.41,11.36,N
15.03936,101.71223,302.64,1,1,2025-03-11,1433,T,25,6.1NRT,286.45,4.66,N
15.03557,101.68503,310.13,1,1,2025-03-11,1433,T,79,6.1NRT,288.49,8.67,N
15.65419,105.69375,302.03,1.45,1.19,2025-03-11,1433,T,45,6.1NRT,279.6,7.46,N
15.65254,105.6804,301.96,1.45,1.19,2025-03-11,1433,T,40,6.1NRT,279.31,7.71,N
